kepid,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,exoplanet
8167504,0,0,0,0,7.702172900000001,0.000131,-0.000131,138.4181,0.0122,-0.0122,0.509,0.042,-0.443,3.987,0.414,-0.414,74.6,9.8,-9.8,0.85,0.12,-0.06,888.0,147.24,52.62,-27.22,9.5,1.0,5618.0,76.0,-76.0,4.449,0.068,-0.11,0.969,0.13,-0.07,292.46378,44.090111,14.32,1
8155654,0,0,0,0,6.29340543,9.83e-05,-9.83e-05,133.8686,0.0129,-0.0129,0.431,0.032,-0.431,3.024,0.413,-0.413,96.4,13.9,-13.9,1.08,0.38,-0.11,1072.0,312.61,327.36,-91.29,8.7,1.0,6214.0,167.0,-223.0,4.442,0.056,-0.224,1.0759999999999998,0.384,-0.102,287.94165,44.008018,15.186,0
8145958,0,0,0,0,3.07551068,1.92e-05,-1.92e-05,134.46857,0.00536,-0.00536,0.005,0.465,-0.005,1.683,0.175,-0.175,46.1,5.9,-5.9,0.84,0.13,-0.14,1389.0,879.95,371.75,-293.44,10.1,1.0,5763.0,78.0,-78.0,4.256,0.14300000000000002,-0.117,1.242,0.2,-0.2,282.84103,44.049728,13.359000000000002,1
8120820,0,0,0,0,129.222771,0.00268,-0.00268,255.1859,0.0118,-0.0118,0.867,0.087,-0.66,7.272,0.415,-0.415,445.0,42.2,-42.2,2.01,0.08,-0.13,288.0,1.63,0.25,-0.3,12.0,1.0,4934.0,81.0,-81.0,4.515,0.067,-0.022,0.809,0.031,-0.054000000000000006,298.70001,43.97649000000001,14.784,1
8115647,0,0,0,0,40.7698541,0.0006190000000000001,-0.0006190000000000001,158.86363,0.00963,-0.00963,0.202,0.251,-0.202,2.997,0.501,-0.501,240.0,39.1,-39.1,1.87,0.31,-0.25,585.0,27.73,11.69,-8.06,8.8,1.0,5884.0,70.0,-79.0,4.306,0.115,-0.115,1.21,0.199,-0.163,297.46857,43.98201,14.908,1
8098960,0,0,0,0,8.47484677,7.2e-05,-7.2e-05,138.47733,0.0075200000000000015,-0.0075200000000000015,0.872,0.032,-0.598,2.067,0.209,-0.209,218.0,26.3,-26.3,1.35,0.28,-0.11,780.0,87.55,53.87,-21.34,9.7,1.0,5564.0,150.0,-150.0,4.587,0.032,-0.128,0.785,0.161,-0.064,292.30338,43.98381,15.380999999999998,1
8091197,0,0,0,0,4.88698386,2.44e-05,-2.44e-05,132.8804,0.00421,-0.00421,0.6609999999999999,0.287,-0.4320000000000001,1.127,0.168,-0.168,125.0,16.1,-16.1,1.2,0.41,-0.13,1133.0,389.31,399.27,-131.06,10.1,1.0,6152.0,193.0,-257.0,4.464,0.058,-0.232,1.009,0.341,-0.114,289.6052200000001,43.952831,13.873,1
8042644,0,0,0,0,1.48062814,1.56e-05,-1.56e-05,131.51535,0.007640000000000002,-0.007640000000000002,0.479,0.486,-0.268,2.898,0.209,-0.209,62.5,7.3,-7.3,0.76,0.25,-0.08,1653.0,1770.63,1707.5,-553.28,10.3,1.0,6187.0,175.0,-219.0,4.499,0.054000000000000006,-0.21600000000000005,0.937,0.305,-0.102,296.35956,43.86676,15.189,0
8016692,0,0,0,0,6.613671000000001,0.000112,-0.000112,136.4964,0.0132,-0.0132,0.096,0.355,-0.096,4.211,0.449,-0.449,32.8,3.8,-3.8,0.91,0.2,-0.24,1266.0,607.33,407.44,-314.26,10.2,1.0,6056.0,183.0,-164.0,4.0710000000000015,0.234,-0.126,1.597,0.348,-0.425,286.9454,43.899139,13.109000000000002,1
7939761,0,0,0,0,22.2548897,0.000685,-0.000685,142.2563,0.0285,-0.0285,0.239,0.228,-0.239,13.454,0.917,-0.917,83.8,8.4,-8.4,2.16,0.74,-1.38,899.0,154.4,164.63,-136.21,11.8,1.0,5349.0,185.0,-148.0,3.76,0.727,-0.242,2.388,0.8190000000000001,-1.521,282.67258,43.788311,14.156,0
7902204,0,0,0,0,2.54031121,2.2e-05,-2.2e-05,133.77848999999998,0.00719,-0.00719,0.295,0.154,-0.295,1.83,0.239,-0.239,173.0,20.7,-20.7,1.2,0.34,-0.09,1268.0,611.31,511.08,-151.85,10.1,1.0,5778.0,162.0,-182.0,4.5310000000000015,0.036000000000000004,-0.204,0.911,0.257,-0.069,295.50229,43.60987100000001,15.921,1
7868967,0,0,0,0,12.9489256,0.000185,-0.000185,142.445,0.0137,-0.0137,0.0847,0.4753,-0.0846,2.162,0.685,-0.685,331.0,125.0,-125.0,0.94,0.09,-0.13,416.0,7.09,2.14,-2.47,7.2,1.0,3867.0,80.0,-135.0,4.734,0.07,-0.07,0.525,0.05,-0.07,281.35678,43.658352,15.663,0
7816935,0,0,0,0,6.87778029,9.03e-05,-9.03e-05,133.04176,0.00893,-0.00893,0.08,0.365,-0.079,3.199,0.262,-0.262,124.0,14.6,-14.6,1.19,0.4,-0.14,1052.0,289.51,290.38,-91.78,10.1,1.0,6274.0,174.0,-218.0,4.434,0.056,-0.224,1.062,0.361,-0.12,290.00784,43.502129,15.099,1
7812893,0,0,0,0,8.7998722,0.000104,-0.000104,136.37743999999998,0.00981,-0.00981,0.344,0.15,-0.344,1.153,0.382,-0.382,270.0,53.9,-53.9,1.09,0.05,-0.09,577.0,26.18,5.79,-6.99,7.4,1.0,4298.0,129.0,-142.0,4.603,0.053,-0.018000000000000002,0.675,0.028,-0.057,288.37213,43.591221,15.86,0
7811211,0,0,0,0,0.902403563,2.31e-07,-2.31e-07,131.827273,0.000205,-0.000205,0.8925,0.0064,-0.0096,1.7129,0.027000000000000003,-0.027000000000000003,4760.0,36.9,-36.9,6.17,2.59,-0.41,1688.0,1919.35,2407.97,-410.85,220.3,1.0,5776.0,161.0,-148.0,4.599,0.029,-0.029,0.755,0.318,-0.05,287.57062,43.531738,14.595999999999998,1
7755741,0,0,0,0,1.75173647,3.76e-05,-3.76e-05,132.2995,0.021,-0.021,0.6637,0.2752,-0.4477,5.122000000000001,0.675,-0.675,68.4,8.2,-8.2,3.86,0.53,-1.36,4900.0,136315.31,57819.63,-88097.08,10.2,3.0,10894.0,261.0,-461.0,3.667,0.303,-0.303,4.378,0.605,-1.539,292.7870200000001,43.41603900000001,13.752,0
7700500,0,0,0,0,4.60687717,8.51e-05,-8.51e-05,133.8738,0.0162,-0.0162,0.341,0.109,-0.341,2.295,0.361,-0.361,259.0,43.7,-43.7,1.14,0.12,-0.12,865.0,132.78,57.5,-39.27,7.5,1.0,5110.0,194.0,-176.0,4.582,0.061,-0.055,0.711,0.079,-0.071,297.24039,43.397678000000006,15.93,0
7687365,0,0,0,0,26.1556767,0.000334,-0.000334,154.35223,0.00911,-0.00911,0.166,0.3354,-0.1657,1.5419999999999998,0.35700000000000004,-0.35700000000000004,295.0,76.3,-76.3,1.28,0.28,-0.1,501.0,14.92,10.18,-3.66,7.0,1.0,5204.0,171.0,-139.0,4.573,0.037000000000000005,-0.037000000000000005,0.76,0.16399999999999998,-0.063,293.41785,43.34285,15.425,0
7602351,0,0,0,0,17.580602600000002,0.000539,-0.000539,148.6715,0.0276,-0.0276,0.879,0.105,-0.614,4.17,0.609,-0.609,139.0,22.3,-22.3,1.87,0.29,-0.35,816.0,104.96,42.51,-39.51,8.4,1.0,5839.0,79.0,-79.0,4.199,0.16899999999999998,-0.104,1.358,0.209,-0.256,290.12088,43.24361,14.989,1
7592922,0,0,0,0,2.15888911,1.56e-05,-1.56e-05,131.97752,0.0063,-0.0063,0.224,0.25,-0.224,1.791,0.205,-0.205,102.0,12.4,-12.4,0.72,0.1,-0.07,1130.0,384.49,175.63,-95.37,9.9,1.0,5269.0,142.0,-142.0,4.627,0.036000000000000004,-0.084,0.713,0.103,-0.06,286.33069,43.267929,15.377,1
7592529,0,0,0,0,75.906736,0.00388,-0.00388,185.6963,0.0408,-0.0408,0.0506,0.4031,-0.0506,11.64,1.6,-1.6,26.9,4.8,-4.8,0.63,0.23,-0.12,507.0,15.65,16.64,-6.6,9.2,1.0,6140.0,151.0,-170.0,4.248,0.189,-0.189,1.206,0.444,-0.236,286.1429100000001,43.236351,11.649,0
7461521,0,0,0,0,0.7735301,2.75e-05,-2.75e-05,132.1961,0.0438,-0.0438,0.336,0.133,-0.336,1.335,0.125,-0.125,185.0,16.5,-16.5,1.87,0.59,-0.44,2474.0,8868.22,8299.29,-4457.93,14.2,1.0,6296.0,177.0,-243.0,4.217,0.185,-0.185,1.35,0.4270000000000001,-0.32,296.28384,43.033981,14.752,0
7447895,0,0,0,0,2.4056253030000003,5.22e-06,-5.22e-06,133.14221,0.00185,-0.00185,0.467,0.488,-0.13699999999999998,0.6283,0.0636,-0.0636,164.0,15.5,-15.5,1.11,0.23,-0.09,1180.0,459.66,287.94,-111.12,12.0,1.0,5450.0,146.0,-163.0,4.573,0.027000000000000003,-0.153,0.83,0.174,-0.062,292.72079,43.076809,14.709,1
7381580,0,0,0,0,13.5164708,0.000379,-0.000379,144.0259,0.0268,-0.0268,0.1593,0.2999,-0.1593,2.628,0.458,-0.458,140.0,24.5,-24.5,0.88,0.27,-0.07,645.0,40.81,38.42,-9.28,7.1,1.0,5442.0,175.0,-145.0,4.6,0.03,-0.03,0.747,0.23,-0.054000000000000006,296.91513,42.905079,15.087,0
7345335,0,0,0,0,11.0495766,0.000187,-0.000187,138.535,0.016,-0.016,0.218,0.245,-0.2179,2.13,0.478,-0.478,103.0,22.8,-22.8,0.83,0.36,-0.09,738.0,70.24,94.02,-19.61,5.7,1.0,5533.0,177.0,-144.0,4.505,0.071,-0.071,0.8190000000000001,0.35700000000000004,-0.086,285.50293,42.911789,14.804,0
7335514,0,0,0,0,0.576732089,5.07e-06,-5.07e-06,132.07378,0.00801,-0.00801,0.518,0.019,-0.472,1.856,0.254,-0.254,35.4,5.1,-5.1,0.43,0.01,-0.02,1537.0,1316.33,188.96,-209.2,9.1,1.0,4524.0,81.0,-72.0,4.5760000000000005,0.042,-0.012,0.7170000000000001,0.023,-0.038,280.77686,42.924541,13.291,1
7217088,0,0,0,0,12.54474243,5.6299999999999986e-05,-5.6299999999999986e-05,139.58303999999998,0.00372,-0.00372,0.185,0.267,-0.185,1.24,0.128,-0.128,263.0,30.3,-30.3,1.88,0.3,-0.25,840.0,117.9,50.4,-34.11,10.8,1.0,5767.0,78.0,-78.0,4.316,0.126,-0.115,1.159,0.189,-0.155,296.39548,42.78014,15.082,1
7103300,0,0,0,0,3.226232203,9.01e-06,-9.01e-06,134.41924,0.00231,-0.00231,0.145,0.435,-0.1448,0.4022,0.0982,-0.0982,36.3,3.8,-3.8,1.01,0.54,-0.22,1620.0,1627.1,2541.56,-756.19,9.9,1.0,6534.0,147.0,-195.0,4.203,0.163,-0.163,1.4369999999999998,0.763,-0.32,286.84534,42.67696,11.429,1
6956176,0,0,0,0,2.64185268,5.36e-05,-5.36e-05,131.9331,0.0186,-0.0186,0.199,0.261,-0.199,1.76,0.921,-0.921,150.0,19.3,-19.3,3.56,2.12,-1.41,2104.0,4636.69,8543.09,-3084.92,7.9,1.0,5195.0,144.0,-104.0,3.409,0.31,-0.31,2.935,1.75,-1.167,294.07739,42.402241,13.533,0
6947623,0,0,0,0,3.62657392,2.49e-05,-2.49e-05,133.57658,0.00617,-0.00617,0.306,0.154,-0.306,1.791,0.198,-0.198,98.5,11.3,-11.3,0.79,0.16,-0.07,1014.0,250.0,153.91,-64.5,10.7,1.0,5416.0,161.0,-161.0,4.579,0.034,-0.136,0.8,0.159,-0.068,291.49585,42.47813,14.835,1
6878408,0,0,0,0,455.62395,0.0262,-0.0262,581.8806,0.0239,-0.0239,0.335,0.126,-0.335,13.07,0.794,-0.794,1110.0,92.7,-92.7,3.0,0.87,-0.3,228.0,0.64,0.56,-0.19,14.0,1.0,5883.0,165.0,-206.0,4.53,0.048,-0.204,0.892,0.26,-0.087,295.93283,42.39669,15.975,0
6867219,0,0,0,0,11.8496351,0.000204,-0.000204,140.3663,0.0127,-0.0127,0.607,0.366,-0.394,3.319,0.3720000000000001,-0.3720000000000001,184.0,22.6,-22.6,1.31,0.4,-0.13,802.0,97.71,87.81,-28.47,9.6,1.0,6032.0,180.0,-198.0,4.508,0.05,-0.2,0.929,0.278,-0.093,293.02472,42.325089,15.472,1
6864706,0,0,0,0,14.5909249,0.000229,-0.000229,142.72,0.0131,-0.0131,0.3084,0.1822,-0.3084,1.591,0.419,-0.419,147.0,32.0,-32.0,0.93,0.43,-0.1,622.0,35.34,50.41,-10.05,6.3,1.0,5214.0,163.0,-139.0,4.527,0.076,-0.076,0.7659999999999999,0.35600000000000004,-0.08199999999999999,292.30566,42.302479,14.953,0
6859546,0,0,0,0,13.4450174,0.000126,-0.000126,137.24788,0.00835,-0.00835,0.531,0.45,-0.318,2.1180000000000003,0.246,-0.246,196.0,29.0,-29.0,1.08,0.1,-0.1,606.0,31.92,11.17,-8.79,8.3,1.0,5003.0,151.0,-151.0,4.553,0.061,-0.05,0.759,0.07200000000000001,-0.07200000000000001,290.72195,42.391571,15.255999999999998,1
6853172,0,0,0,0,28.655498,0.00106,-0.00106,157.1618,0.0331,-0.0331,0.079,0.3670000000000001,-0.079,8.58,1.2,-1.2,174.0,22.0,-22.0,1.45,0.44,-0.17,658.0,44.37,39.87,-15.08,10.1,1.0,6268.0,174.0,-239.0,4.4289999999999985,0.052000000000000005,-0.208,1.1,0.335,-0.134,288.73029,42.334011,15.425999999999998,0
6842345,0,0,0,0,17.381622399999998,1.26e-06,-1.26e-06,142.4067834,6.18e-05,-6.18e-05,0.6659999999999999,0.015,-0.002,2.73456,0.00508,-0.00508,59100.0,72.4,-72.4,26.55,7.7,-4.14,756.0,77.09,67.29,-29.03,1149.7,1.0,6116.0,183.0,-201.0,4.407,0.09,-0.195,1.02,0.29600000000000004,-0.159,284.13208,42.350441,15.567,0
6768616,0,0,0,0,13.05609,0.000179,-0.000179,140.7128,0.0104,-0.0104,0.097,0.35600000000000004,-0.097,3.498,0.339,-0.339,171.0,17.9,-17.9,1.3,0.39,-0.16,814.0,103.85,92.83,-34.74,10.8,1.0,6078.0,181.0,-200.0,4.434,0.084,-0.21,0.994,0.29600000000000004,-0.127,289.04434,42.280022,15.154000000000002,1
6763884,0,0,0,0,2.44693823,1.07e-05,-1.07e-05,133.00092,0.00345,-0.00345,0.611,0.006999999999999999,-0.4920000000000001,0.954,0.152,-0.152,26.4,4.0,-4.0,0.56,0.08,-0.05,1379.0,855.53,328.61,-174.26,9.0,1.0,5821.0,69.0,-87.0,4.419,0.063,-0.117,1.033,0.154,-0.083,287.23486,42.263309,12.16,1
6715997,0,0,0,0,15.08186,0.000326,-0.000326,141.7289,0.0192,-0.0192,0.7171,0.2547,-0.4897,4.004,0.621,-0.621,81.6,17.5,-17.5,0.98,0.35,-0.15,758.0,78.11,83.47,-27.42,7.1,1.0,5794.0,163.0,-156.0,4.377,0.126,-0.126,1.012,0.365,-0.151,297.83545,42.11039,14.45,0
6670742,0,0,0,0,72.28198,0.00119,-0.00119,156.753,0.0163,-0.0163,0.2405,0.2332,-0.2405,2.478,0.748,-0.748,1270.0,376.0,-376.0,13.11,1.98,-4.57,984.0,221.28,106.93,-141.89,5.4,3.0,7694.0,221.0,-315.0,3.631,0.274,-0.274,3.627,0.547,-1.265,284.33261,42.12709,9.277,0
6670610,0,0,0,0,8.9429645,0.000129,-0.000129,137.26373,0.00908,-0.00908,0.08800000000000001,0.505,-0.08800000000000001,1.803,0.6990000000000001,-0.6990000000000001,234.0,72.5,-72.5,0.89,0.06,-0.1,536.0,19.51,5.73,-5.93,7.2,1.0,4183.0,125.0,-138.0,4.655,0.056,-0.024,0.594,0.043,-0.064,284.27499,42.123779,15.537,0
6665064,0,0,0,0,24.996068,0.0038,-0.0038,144.9693,0.0227,-0.0227,0.409,0.051,-0.409,5.622999999999998,0.387,-0.387,622.0,70.3,-70.3,2.4,0.36,-0.12,604.0,31.43,12.41,-4.58,9.4,2.0,5761.0,78.0,-78.0,4.492,0.022,-0.12,0.956,0.14300000000000002,-0.048,281.64999,42.132061,15.183,1
6664842,0,0,0,0,5.21395046,9.940000000000003e-05,-9.940000000000003e-05,135.7252,0.0166,-0.0166,0.195,0.252,-0.195,3.188,0.463,-0.463,78.5,11.4,-11.4,1.24,0.19,-0.27,1201.0,492.29,207.81,-205.99,8.6,1.0,5529.0,82.0,-71.0,4.123,0.217,-0.108,1.412,0.223,-0.307,281.5202,42.169472,14.43,1
6614748,0,0,0,0,383.85362,0.018000000000000002,-0.018000000000000002,426.5941,0.0346,-0.0346,0.5927,0.0136,-0.5111,9.76,1.6,-1.6,423.0,65.8,-65.8,2.78,1.22,-0.46,314.0,2.29,2.91,-0.94,7.5,1.0,6675.0,150.0,-279.0,4.341,0.076,-0.076,1.293,0.5720000000000001,-0.211,294.28693,42.032791,15.232,0
6603765,0,0,0,0,19.164111,0.000258,-0.000258,139.8244,0.013000000000000001,-0.013000000000000001,0.805,0.159,-0.584,2.773,0.451,-0.451,216.0,35.0,-35.0,1.11,0.14,-0.09,519.0,17.12,7.51,-4.05,8.1,1.0,5103.0,153.0,-138.0,4.65,0.033,-0.077,0.674,0.08800000000000001,-0.052000000000000005,291.09485,42.002918,15.455,0
6590726,0,0,0,0,498.27269,0.0323,-0.0323,146.1528,0.0497,-0.0497,0.0481,0.425,-0.0479,8.92,1.6,-1.6,534.0,104.0,-104.0,2.12,0.84,-0.17,214.0,0.5,0.6,-0.13,6.6,2.0,5618.0,180.0,-183.0,4.5139999999999985,0.034,-0.034,0.932,0.369,-0.073,286.60938,42.063229,15.477,0
6584278,0,0,0,0,1.28940823,1.77e-05,-1.77e-05,132.0764,0.0117,-0.0117,0.628,0.34,-0.404,3.652,0.455,-0.455,32.1,3.6,-3.6,2.48,0.45,-0.82,3112.0,22119.66,10309.76,-12840.79,10.3,1.0,5826.0,78.0,-87.0,3.465,0.252,-0.108,4.189,0.75,-1.393,283.77316,42.070862,13.897,0
6551106,0,0,0,0,3.84615171,4.47e-05,-4.47e-05,133.3817,0.0119,-0.0119,0.153,0.292,-0.153,2.24,0.354,-0.354,137.0,18.8,-18.8,1.14,0.34,-0.12,1199.0,487.47,445.56,-144.75,9.3,1.0,6106.0,190.0,-211.0,4.487,0.05,-0.2,0.966,0.29100000000000004,-0.097,299.0750700000001,41.94223,15.255999999999998,0
6436505,0,0,0,0,43.535891,0.000423,-0.000423,155.20055,0.00868,-0.00868,0.258,0.214,-0.258,4.712,0.247,-0.247,577.0,45.4,-45.4,1.86,0.33,-0.16,444.0,9.19,5.25,-2.28,13.9,1.0,5481.0,166.0,-149.0,4.592,0.032,-0.12,0.778,0.141,-0.065,289.70703,41.84354,15.857,1
6423922,0,0,0,0,0.9951412,1.01e-05,-1.01e-05,131.5268,0.0105,-0.0105,0.998,0.35100000000000003,-0.02,5.587999999999999,0.513,-0.513,102.0,7.3,-7.3,0.22,0.14,-0.01,509.0,15.69,34.56,-1.02,17.6,1.0,3325.0,117.0,-25.0,5.364,0.012,-0.228,0.109,0.073,-0.002,284.2399,41.819042,15.673,0
6345758,0,0,0,0,3.37116682,5.65e-05,-5.65e-05,132.0176,0.0142,-0.0142,0.318,0.155,-0.318,4.708,0.384,-0.384,71.4,9.1,-9.1,0.98,0.26,-0.21,1291.0,656.3,511.24,-294.93,9.8,1.0,5653.0,154.0,-154.0,4.288,0.204,-0.185,1.163,0.307,-0.251,284.5764200000001,41.70597100000001,15.03,0
6307000,0,0,0,0,1.002591901,4.99e-06,-4.99e-06,131.65849,0.00374,-0.00374,0.312,0.147,-0.312,1.247,0.156,-0.156,143.0,16.8,-16.8,0.87,0.08,-0.08,1391.0,884.21,298.22,-248.45,11.1,1.0,4893.0,161.0,-161.0,4.574,0.05,-0.045,0.7390000000000001,0.062,-0.069,297.61307,41.672829,15.79,1
6265961,0,0,0,0,5.52507406,5.47e-05,-5.47e-05,135.15435,0.00973,-0.00973,0.152,0.299,-0.152,2.565,0.258,-0.258,61.5,7.3,-7.3,0.8,0.12,-0.08,1028.0,263.79,101.96,-65.78,9.8,1.0,5600.0,75.0,-75.0,4.378,0.11,-0.11,1.037,0.152,-0.114,284.12134,41.633072,13.692,1
6209225,0,0,0,0,439.21978,0.0135,-0.0135,523.3139,0.02,-0.02,0.2863,0.1998,-0.2862,9.392,0.601,-0.601,342.0,33.5,-33.5,1.81,0.62,-0.17,266.0,1.18,1.17,-0.32,10.3,1.0,6553.0,161.0,-206.0,4.479,0.048,-0.048,0.962,0.331,-0.08800000000000001,293.16168,41.538158,13.993,0
6187508,0,0,0,0,2.28494301,1.04e-05,-1.04e-05,132.92343,0.00331,-0.00331,0.013,0.448,-0.013,1.01,0.14,-0.14,162.0,19.9,-19.9,1.0,0.18,-0.09,1180.0,458.39,260.01,-121.59,10.6,1.0,5396.0,159.0,-159.0,4.5710000000000015,0.04,-0.112,0.789,0.14300000000000002,-0.071,285.33963,41.539749,15.181,1
6128245,0,0,0,0,1.118510435,7.07e-06,-7.07e-06,131.60882,0.00489,-0.00489,0.251,0.214,-0.251,1.111,0.2,-0.2,72.7,9.8,-9.8,0.75,0.21,-0.08,1684.0,1898.51,1579.81,-521.77,9.9,1.0,5918.0,160.0,-178.0,4.544,0.036000000000000004,-0.204,0.865,0.245,-0.08199999999999999,293.2793,41.403679,14.796,0
6111011,0,0,0,0,14.763914499999998,0.000266,-0.000266,133.532,0.0166,-0.0166,0.016,0.458,-0.016,3.14,0.581,-0.581,163.0,31.6,-31.6,0.93,0.17,-0.08,632.0,37.74,22.22,-9.13,7.7,1.0,5541.0,166.0,-149.0,4.613,0.04,-0.112,0.733,0.138,-0.059,287.46738,41.47163,15.559,0
6057750,0,0,0,0,1.6037058000000002,2.59e-05,-2.59e-05,131.9529,0.0184,-0.0184,0.7290000000000001,0.228,-0.483,9.067,0.784,-0.784,32.8,2.0,-2.0,1.54,0.37,-0.33,2492.0,9138.09,5555.35,-3791.05,22.4,1.0,6400.0,76.0,-76.0,3.877,0.165,-0.135,2.512,0.599,-0.544,296.1040000000001,41.36927,13.7,0
6045093,0,0,0,0,28.2682167,0.000456,-0.000456,135.5505,0.0135,-0.0135,0.5643,0.0139,-0.4888,1.355,0.551,-0.551,197.0,52.1,-52.1,1.22,0.47,-0.09,526.0,18.12,21.38,-4.12,6.0,1.0,5496.0,168.0,-152.0,4.564,0.024,-0.024,0.838,0.327,-0.059,292.64594,41.353039,14.927,0
6019971,0,0,0,0,7.1356633,5.460000000000001e-05,-5.460000000000001e-05,135.09646,0.006659999999999999,-0.006659999999999999,0.735,0.237,-0.524,1.789,0.202,-0.202,256.0,32.6,-32.6,1.38,0.1,-0.14,751.0,75.39,22.57,-21.14,9.8,1.0,4926.0,148.0,-148.0,4.522,0.084,-0.045,0.7929999999999999,0.059,-0.078,282.58801,41.347092,15.125,1
5966732,0,0,0,0,1.400903699,8.37e-06,-8.37e-06,131.84562,0.00528,-0.00528,0.196,0.267,-0.196,0.883,0.173,-0.173,137.0,19.2,-19.2,1.16,0.34,-0.11,1764.0,2284.73,1999.71,-696.16,9.8,1.0,6375.0,177.0,-244.0,4.474,0.065,-0.195,0.975,0.289,-0.096,293.7937,41.204491,15.514,0
5951140,0,0,0,0,0.52740121,1.02e-05,-1.02e-05,131.6718,0.0146,-0.0146,0.4309,0.2537,-0.3909,4.807,0.7759999999999999,-0.7759999999999999,1320.0,433.0,-433.0,1.49,0.19,-0.18,1027.0,263.23,87.78,-71.82,31.1,1.0,3582.0,52.0,-52.0,4.847,0.06,-0.06,0.41,0.05,-0.05,288.88849,41.246738,14.353,0
5860347,0,0,0,0,2.56271232,2.5e-05,-2.5e-05,131.69665,0.00828,-0.00828,0.34600000000000003,0.12,-0.34600000000000003,2.1630000000000003,0.444,-0.444,29.4,5.2,-5.2,0.48,0.05,-0.04,1171.0,443.49,117.75,-96.78,8.2,1.0,5190.0,85.0,-77.0,4.4460000000000015,0.08800000000000001,-0.064,0.899,0.08,-0.08,285.95218,41.14439,13.273,0
5706592,0,0,0,0,8.6040858,0.000176,-0.000176,138.16299999999998,0.0154,-0.0154,0.4146,0.0848,-0.4145,3.01,1.1,-1.1,87.6,40.2,-40.2,0.94,0.3,-0.09,947.0,189.96,175.18,-52.48,6.4,1.0,6250.0,164.0,-196.0,4.472,0.048,-0.048,0.986,0.312,-0.092,292.17029,40.907162,15.173,0
5702770,0,0,0,0,8.0018897,0.000105,-0.000105,135.4193,0.0118,-0.0118,0.442,0.012,-0.442,3.425,0.272,-0.272,103.0,12.7,-12.7,0.9,0.26,-0.08,864.0,131.75,108.63,-35.93,9.8,1.0,5830.0,157.0,-175.0,4.54,0.046,-0.195,0.8759999999999999,0.246,-0.08199999999999999,290.91504,40.988499,15.032,0
5617510,0,0,0,0,74.371666,0.00716,-0.00716,187.379,0.102,-0.102,0.6894,0.0178,-0.5252,12.59,1.9,-1.9,103.0,10.6,-10.6,2.39,1.12,-1.13,767.0,81.88,120.93,-62.82,12.1,4.0,6865.0,244.0,-293.0,3.742,0.474,-0.474,2.211,1.034,-1.047,291.04001,40.84993,11.319,0
5597361,0,0,0,0,17.9925973,0.000173,-0.000173,135.4545,0.007809999999999998,-0.007809999999999998,0.6779999999999999,0.3,-0.463,2.762,0.289,-0.289,199.0,26.8,-26.8,1.62,0.46,-0.3,748.0,73.97,60.58,-30.56,8.7,1.0,5931.0,160.0,-178.0,4.351,0.14800000000000002,-0.181,1.087,0.303,-0.202,283.13373,40.852421,14.604,1
5564082,0,0,0,0,2.70581614,1.58e-05,-1.58e-05,132.53726,0.00449,-0.00449,0.6199,0.2962,-0.3618,6.56,0.156,-0.156,46.9,1.3,-1.3,0.69,0.25,-0.09,1356.0,799.75,836.22,-251.02,41.8,1.0,5992.0,148.0,-152.0,4.42,0.098,-0.098,0.961,0.348,-0.123,299.11465,40.748619,10.715,1
